level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L3_4C36L,248,108,396.959,36,36,351.8537588119507,16,0,52,20.487460741057316,160.0,204.87460741057313
L3_4C36L,249,109,413.405,36,36,360.3900909423828,7,0,36,30.366369613605737,200.0,303.6636961360574
L3_4C36L,250,110,323.531,36,36,375.4967107772827,10,0,13,8.344299445826252,170.0,83.44299445826253
L3_4C36L,251,101,399.261,36,36,396.27589654922485,2,0,35,12.41368324706184,160.0,124.13683247061843
L3_4C36L,252,102,278.735,36,36,393.00986671447754,8,0,1,16.633784356284316,140.0,166.33784356284315
L3_4C36L,253,103,440.696,36,36,354.9407150745392,5,0,31,21.86428613270126,230.0,218.64286132701264
L3_4C36L,254,104,313.164,36,36,375.0371000766754,13,0,17,13.209682003048224,140.0,132.09682003048223
L3_4C36L,255,105,447.534,36,36,355.21392345428467,8,0,37,15.953594395944389,210.0,159.53594395944387
L3_4C36L,256,106,470.974,36,36,358.4435758590698,14,0,52,18.521402387223755,150.0,185.21402387223748
L3_4C36L,257,107,446.7,36,36,359.9549822807312,13,0,40,23.48338785328709,160.0,234.8338785328709
L3_4C36L,258,108,325.088,36,36,360.94676971435547,11,0,15,15.177448089657549,190.0,151.77448089657548
L3_4C36L,259,109,612.989,36,36,344.8131446838379,11,0,67,33.95619592701383,180.0,339.5619592701384
L3_4C36L,260,110,398.838,36,36,374.12912940979004,6,0,25,12.902882813834523,190.0,129.02882813834523
L3_4C36L,261,101,417.131,36,36,392.42404556274414,2,0,45,18.586541650857953,160.0,185.86541650857953
L3_4C36L,262,102,329.357,36,36,365.7635440826416,9,0,14,24.121531603334773,190.0,241.21531603334773
L3_4C36L,263,103,440.32,36,36,327.709921836853,13,0,38,30.966912691225136,230.0,309.6691269122513
L3_4C36L,264,104,374.434,36,36,376.11877727508545,12,0,15,19.60406978980628,140.0,196.04069789806283
L3_4C36L,265,105,364.212,36,36,353.08864545822144,17,0,40,13.037852608132352,160.0,130.37852608132354
L3_4C36L,266,106,397.471,36,36,348.00406646728516,17,0,32,29.986454261356712,160.0,299.86454261356715
L3_4C36L,267,107,408.96,36,36,345.16278076171875,14,0,24,29.457378387193014,190.0,294.5737838719302
L3_4C36L,268,108,508.196,36,36,359.8235878944397,6,0,51,33.92136237614228,190.0,339.2136237614227
L3_4C36L,269,109,398.718,36,36,360.49886894226074,9,0,25,21.670448825295054,190.0,216.70448825295054
L3_4C36L,270,110,359.271,36,36,349.01604652404785,14,0,18,9.946528059150793,200.0,99.4652805915079
L3_4C36L,271,101,376.262,36,36,376.4945526123047,6,0,22,18.35150015418909,180.0,183.51500154189094
L3_4C36L,272,102,315.243,36,36,347.014817237854,20,0,15,16.61728045359023,160.0,166.17280453590232
L3_4C36L,273,103,438.299,36,36,354.8275957107544,5,0,27,27.24134680258814,230.0,272.41346802588134
L3_4C36L,274,104,442.46,36,36,353.2709102630615,10,0,47,29.096944706184228,190.0,290.96944706184223
L3_4C36L,275,105,409.651,36,36,364.03952407836914,6,0,28,13.201575599708748,210.0,132.0157559970875
L3_4C36L,276,106,323.336,36,36,394.2235870361328,8,0,20,22.58804196069144,120.0,225.88041960691442
L3_4C36L,277,107,376.762,36,36,369.0341730117798,13,0,23,19.8860868490477,150.0,198.86086849047695
L3_4C36L,278,108,292.916,36,36,370.29282665252686,8,0,11,15.690566003349128,190.0,156.90566003349127
L3_4C36L,279,109,459.133,36,36,368.5356454849243,5,0,57,21.547837167394043,190.0,215.47837167394047
L3_4C36L,280,110,303.554,36,36,391.93282318115234,6,0,8,8.557245360293804,160.0,85.57245360293803
L3_4C36L,281,101,373.718,36,36,351.4336757659912,11,0,30,18.55441077376767,200.0,185.54410773767674
L3_4C36L,282,102,340.242,36,36,339.4182252883911,18,0,14,21.939260319067273,190.0,219.39260319067273
L3_4C36L,283,103,470.37,36,36,359.6430015563965,3,0,25,24.523337976864696,230.0,245.23337976864693
L3_4C36L,284,104,299.818,36,36,377.29114532470703,13,0,10,19.029502781534248,130.0,190.29502781534248
L3_4C36L,285,105,375.226,36,36,364.04047107696533,8,0,18,13.198427317120096,200.0,131.98427317120098
L3_4C36L,286,106,425.436,36,36,365.5380187034607,12,0,41,21.539931706859075,150.0,215.39931706859073
L3_4C36L,287,107,340.507,36,36,352.6004319190979,17,0,25,21.331899128812005,160.0,213.31899128812003
L3_4C36L,288,108,386.045,36,36,374.20310497283936,7,0,18,15.989654948042926,180.0,159.89654948042923
L3_4C36L,289,109,452.403,36,36,362.43816566467285,6,0,44,25.206110917542162,200.0,252.06110917542162
L3_4C36L,290,110,449.032,36,36,359.8324065208435,8,0,30,20.55865638044977,200.0,205.58656380449767
L3_4C36L,291,101,389.46,36,36,396.18189764022827,7,0,51,16.060342044539677,120.0,160.60342044539675
L3_4C36L,292,102,316.247,36,36,358.61592960357666,13,0,5,21.2802282728484,180.0,212.802282728484
L3_4C36L,293,103,520.201,36,36,362.8854036331177,2,0,58,23.715311334881186,220.0,237.15311334881184
L3_4C36L,294,104,396.733,36,36,387.1692214012146,8,0,22,16.10258977154326,140.0,161.02589771543262
L3_4C36L,295,105,495.115,36,36,360.7292652130127,7,0,58,14.235787805773892,200.0,142.3578780577389
L3_4C36L,296,106,294.816,36,36,372.1683807373047,12,0,16,22.772074367884677,150.0,227.72074367884682
L3_4C36L,297,107,329.051,36,36,357.79776096343994,17,0,17,17.34078747002847,150.0,173.40787470028462
L3_4C36L,298,108,351.872,36,36,368.7479133605957,9,0,18,20.84029398166275,180.0,208.4029398166275
L3_4C36L,299,109,484.515,36,36,366.01306676864624,10,0,55,19.95644543235426,160.0,199.56445432354258
L3_4C36L,300,110,329.5,36,36,367.45356273651123,9,0,12,11.821472434815947,190.0,118.21472434815946
