level,ep,seed,makespan,done,total,reward,soft,hardExecuted,hardMask,travel,setup,move
L2_3C24L,156,136,300.569,24,24,266.36706352233887,4,0,8,13.776448964718048,170.0,137.76448964718048
L2_3C24L,157,137,312.268,24,24,279.020601272583,5,0,7,11.597993965461937,130.0,115.97993965461936
L2_3C24L,158,138,451.144,24,24,253.7527666091919,6,0,20,29.15744459496661,160.0,291.5744459496661
L2_3C24L,159,139,273.41,24,24,285.6984176635742,4,0,5,16.005281261013327,120.0,160.05281261013323
L2_3C24L,160,140,280.103,24,24,293.3514232635498,2,0,6,10.495228367512276,120.0,104.95228367512273
L2_3C24L,161,101,280.884,24,24,255.4403715133667,10,0,5,18.53210678083545,150.0,185.32106780835446
L2_3C24L,162,102,284.819,24,24,270.5952773094177,7,0,9,18.015720965786823,130.0,180.1572096578682
L2_3C24L,163,103,435.621,24,24,246.42577266693115,10,0,27,26.914078487095917,150.0,269.1407848709591
L2_3C24L,164,104,475.819,24,24,264.14403676986694,8,0,52,22.853206199662885,120.0,228.53206199662887
L2_3C24L,165,105,294.985,24,24,281.71825885772705,4,0,8,10.939096830350612,130.0,109.39096830350611
L2_3C24L,166,106,314.981,24,24,265.3952832221985,2,0,6,20.34904504500788,180.0,203.4904504500788
L2_3C24L,167,107,421.615,24,24,247.12882089614868,10,0,46,11.237256922346795,160.0,112.37256922346793
L2_3C24L,168,108,356.236,24,24,249.47558116912842,10,0,14,18.414718968465145,160.0,184.1471896846515
L2_3C24L,169,109,387.205,24,24,249.7068066596985,9,0,20,22.64394896372504,160.0,226.43948963725043
L2_3C24L,170,110,281.138,24,24,257.1780767440796,12,0,10,12.739746097197777,130.0,127.3974609719778
L2_3C24L,171,111,434.721,24,24,268.0000162124634,0,0,22,14.999941415943098,180.0,149.999414159431
L2_3C24L,172,112,447.695,24,24,268.5206289291382,3,0,25,23.264555440815627,150.0,232.64555440815627
L2_3C24L,173,113,290.55,24,24,273.9856548309326,4,0,9,15.04781354214184,150.0,150.47813542141841
L2_3C24L,174,114,379.594,24,24,250.5199522972107,11,0,16,26.600154475050495,140.0,266.001544750505
L2_3C24L,175,115,330.189,24,24,262.5669641494751,8,0,19,16.44345626933994,140.0,164.43456269339939
L2_3C24L,176,116,408.356,24,24,255.08929443359375,6,0,25,16.369014539698444,170.0,163.69014539698443
L2_3C24L,177,117,341.835,24,24,273.78268909454346,2,0,22,12.39102924805269,160.0,123.91029248052689
L2_3C24L,178,118,309.983,24,24,294.1404685974121,3,0,18,14.53177188839176,100.0,145.3177188839176
L2_3C24L,179,119,270.604,24,24,296.9101219177246,3,0,4,15.29956564065917,100.0,152.9956564065917
L2_3C24L,180,120,365.004,24,24,275.2034921646118,5,0,25,22.655029632996484,120.0,226.55029632996488
L2_3C24L,181,121,324.113,24,24,295.86014699935913,6,0,31,13.799493074773485,70.0,137.99493074773483
L2_3C24L,182,122,477.476,24,24,258.0433826446533,10,0,35,18.18872196603703,120.0,181.8872196603703
L2_3C24L,183,123,339.306,24,24,272.63482093811035,3,0,9,24.550599123320684,150.0,245.5059912332068
L2_3C24L,184,124,319.628,24,24,281.90887928009033,4,0,9,23.637050839121542,120.0,236.3705083912154
L2_3C24L,185,125,362.844,24,24,289.4760618209839,4,0,15,20.07979844832999,100.0,200.7979844832999
L2_3C24L,186,126,309.38,24,24,236.09820008277893,11,0,8,26.339286125606076,180.0,263.39286125606077
L2_3C24L,187,127,330.052,24,24,284.66492080688477,1,0,11,17.783588250733644,140.0,177.8358825073364
L2_3C24L,188,128,278.112,24,24,295.5418586730957,1,0,4,13.193793658788463,120.0,131.93793658788465
L2_3C24L,189,129,300.825,24,24,274.6130962371826,5,0,4,16.28967994525586,140.0,162.8967994525586
L2_3C24L,190,130,305.467,24,24,288.8802237510681,3,0,9,10.399237810800996,120.0,103.99237810800997
L2_3C24L,191,131,400.018,24,24,273.7778778076172,1,0,25,12.40707840516365,160.0,124.07078405163651
L2_3C24L,192,132,377.819,24,24,277.78336334228516,5,0,36,17.388784291006353,120.0,173.88784291006354
L2_3C24L,193,133,316.984,24,24,274.4166946411133,10,0,14,15.277656945965592,100.0,152.77656945965595
L2_3C24L,194,134,390.148,24,24,276.9249539375305,5,0,29,15.2501155006285,120.0,152.501155006285
L2_3C24L,195,135,482.685,24,24,251.5183539390564,8,0,39,19.938812495819853,150.0,199.38812495819855
L2_3C24L,196,136,312.123,24,24,243.93054580688477,11,0,5,18.564850495133,170.0,185.64850495133
L2_3C24L,197,137,319.433,24,24,260.50906467437744,6,0,9,23.30309446966574,160.0,233.03094469665737
L2_3C24L,198,138,393.254,24,24,270.55238103866577,8,0,18,24.825382349153944,110.0,248.25382349153944
L2_3C24L,199,139,286.974,24,24,280.360164642334,4,0,10,20.46610339914195,130.0,204.66103399141952
L2_3C24L,200,140,436.253,24,24,270.5753903388977,0,0,21,19.748692258500416,170.0,197.4869225850042
L2_3C24L,201,101,257.499,24,24,289.5644836425781,6,0,1,11.451677592186051,100.0,114.51677592186053
L2_3C24L,202,102,282.57,24,24,274.4302644729614,6,0,6,20.232438967036032,130.0,202.32438967036032
L2_3C24L,203,103,292.606,24,24,263.42086458206177,4,0,7,20.263755609301402,170.0,202.63755609301407
L2_3C24L,204,104,245.207,24,24,265.83796405792236,15,0,4,15.540114466119043,90.0,155.40114466119041
L2_3C24L,205,105,315.189,24,24,276.0526394844055,3,0,21,9.8244848298644,150.0,98.244848298644
L2_3C24L,206,106,388.943,24,24,272.2817659378052,6,0,29,25.727448026802463,120.0,257.2744802680246
L2_3C24L,207,107,359.99,24,24,253.4192636013031,9,0,23,10.269121981253347,160.0,102.69121981253346
L2_3C24L,208,108,281.734,24,24,272.2628664970398,4,0,7,17.45709490907938,150.0,174.57094909079382
L2_3C24L,209,109,351.174,24,24,262.84208583831787,9,0,12,23.85969256241789,130.0,238.5969256241789
L2_3C24L,210,110,316.821,24,24,260.0989031791687,8,0,11,18.00362785507557,150.0,180.03627855075575
L2_3C24L,211,111,326.02,24,24,247.9938554763794,12,0,6,16.68711036821335,150.0,166.87110368213348
L2_3C24L,212,112,287.726,24,24,278.8472671508789,8,0,10,12.175748290863297,110.0,121.75748290863298
L2_3C24L,213,113,280.703,24,24,276.927038192749,3,0,2,16.909851446186572,150.0,169.09851446186576
L2_3C24L,214,114,344.107,24,24,277.9785532951355,7,0,8,20.071501041703204,110.0,200.7150104170321
L2_3C24L,215,115,280.922,24,24,278.20935821533203,9,0,4,17.63544091813981,100.0,176.3544091813981
L2_3C24L,216,116,361.146,24,24,270.4279742240906,4,0,17,16.906759962349987,150.0,169.06759962349986
L2_3C24L,217,117,291.059,24,24,261.3949031829834,5,0,4,22.01699619427945,170.0,220.16996194279454
L2_3C24L,218,118,317.253,24,24,264.0089225769043,8,0,17,16.636912901810287,140.0,166.36912901810285
L2_3C24L,219,119,394.318,24,24,282.6167936325073,0,0,17,16.277353004830754,150.0,162.77353004830752
L2_3C24L,220,120,291.023,24,24,271.8548803329468,3,0,4,18.817021367543745,160.0,188.1702136754374
L2_3C24L,221,121,318.713,24,24,251.05575323104858,19,0,21,16.480786311610725,90.0,164.80786311610723
L2_3C24L,222,122,306.636,24,24,283.3211193084717,3,0,6,20.596263188004084,130.0,205.96263188004085
L2_3C24L,223,123,316.089,24,24,265.7089672088623,2,0,3,22.636743983659947,180.0,226.36743983659946
L2_3C24L,224,124,330.464,24,24,284.0655589103699,3,0,12,21.448110725874354,120.0,214.48110725874358
L2_3C24L,225,125,310.987,24,24,225.1516351699829,16,0,3,19.494537615915455,180.0,194.9453761591545
L2_3C24L,226,126,364.344,24,24,278.1043281555176,1,0,12,21.31887855064717,150.0,213.18878550647165
L2_3C24L,227,127,300.872,24,24,282.0917282104492,3,0,5,11.36086994102039,140.0,113.60869941020388
L2_3C24L,228,128,329.564,24,24,277.06423568725586,2,0,8,19.785856582741545,150.0,197.8585658274155
L2_3C24L,229,129,291.488,24,24,264.7235689163208,7,0,7,15.921441340179994,150.0,159.21441340179993
L2_3C24L,230,130,279.237,24,24,285.86013317108154,2,0,6,10.466181632517563,140.0,104.66181632517564
L2_3C24L,231,131,399.157,24,24,275.02161407470703,1,0,25,13.261264480094088,160.0,132.61264480094087
L2_3C24L,232,132,599.788,24,24,267.97377252578735,2,0,55,23.420763169828266,140.0,234.20763169828263
L2_3C24L,233,133,302.896,24,24,278.207724571228,5,0,11,12.640897732235635,130.0,126.40897732235632
L2_3C24L,234,134,339.053,24,24,280.899938583374,5,0,10,17.000188415327003,120.0,170.00188415327003
L2_3C24L,235,135,339.407,24,24,269.5635805130005,8,0,16,19.788067662209023,120.0,197.88067662209028
L2_3C24L,236,136,256.104,24,24,275.2124767303467,5,0,1,19.291733028713413,140.0,192.91733028713412
L2_3C24L,237,137,289.199,24,24,264.7902879714966,6,0,3,17.365698716635816,160.0,173.65698716635816
L2_3C24L,238,138,548.481,24,24,254.15764665603638,6,0,42,26.141181720495457,150.0,261.41181720495445
L2_3C24L,239,139,251.199,24,24,284.40719413757324,4,0,1,23.64268794776202,120.0,236.42687947762022
L2_3C24L,240,140,389.798,24,24,275.15274238586426,2,0,26,16.157489852735196,150.0,161.574898527352
L2_3C24L,241,101,376.726,24,24,280.56642293930054,2,0,12,16.445233059416314,140.0,164.45233059416316
L2_3C24L,242,102,295.162,24,24,255.0997133255005,10,0,8,18.000939116040925,150.0,180.00939116040922
L2_3C24L,243,103,300.272,24,24,277.71727228164673,3,0,7,20.942426779864714,140.0,209.42426779864715
L2_3C24L,244,104,498.46,24,24,257.3517870903015,10,0,58,20.494028078779618,120.0,204.9402807877962
L2_3C24L,245,105,279.892,24,24,293.42157554626465,2,0,6,10.26137924500171,120.0,102.61379245001712
L2_3C24L,246,106,341.183,24,24,247.07274627685547,12,0,30,28.090845654278958,140.0,280.9084565427896
L2_3C24L,247,107,316.516,24,24,260.1624279022217,7,0,11,12.79187839695458,160.0,127.91878396954581
L2_3C24L,248,108,306.236,24,24,269.7165403366089,9,0,10,14.278167387449754,120.0,142.78167387449753
L2_3C24L,249,109,281.812,24,24,277.59268951416016,5,0,4,19.691029529958435,130.0,196.9102952995844
L2_3C24L,250,110,303.599,24,24,266.3656244277954,5,0,3,17.114585991480787,160.0,171.1458599148079
L2_3C24L,251,111,398.188,24,24,270.35556411743164,0,0,16,13.814748765317516,180.0,138.1474876531752
L2_3C24L,252,112,350.65,24,24,280.8207793235779,6,0,20,15.597399432961605,110.0,155.97399432961606
L2_3C24L,253,113,282.248,24,24,281.2731628417969,5,0,4,22.422784897906634,120.0,224.22784897906632
L2_3C24L,254,114,433.647,24,24,279.92728662490845,6,0,25,16.909031295537886,100.0,169.09031295537886
L2_3C24L,255,115,302.223,24,24,256.6501693725586,8,0,3,19.499415495035095,160.0,194.99415495035097
L2_3C24L,256,116,316.507,24,24,267.3777046203613,4,0,11,20.40763704510276,160.0,204.0763704510276
L2_3C24L,257,117,315.817,24,24,271.91516399383545,1,0,8,21.949436881151005,170.0,219.49436881151004
L2_3C24L,258,118,304.388,24,24,275.3506488800049,7,0,13,17.16445837680569,120.0,171.64458376805686
L2_3C24L,259,119,296.352,24,24,286.5765151977539,2,0,17,14.744948819036313,130.0,147.44948819036316
L2_3C24L,260,120,378.028,24,24,268.6189103126526,4,0,20,22.93696736847385,150.0,229.36967368473853
L2_3C24L,261,121,294.185,24,24,276.9630603790283,9,0,9,16.78978354170001,100.0,167.89783541700015
L2_3C24L,262,122,303.724,24,24,283.40295696258545,7,0,13,15.32347305914352,100.0,153.2347305914352
L2_3C24L,263,123,328.767,24,24,271.06051874160767,4,0,8,19.798252667597016,150.0,197.98252667597018
L2_3C24L,264,124,254.623,24,24,308.2463855743408,1,0,3,14.17870084104967,90.0,141.78700841049672
L2_3C24L,265,125,281.269,24,24,265.9588146209717,11,0,6,11.803946374042324,120.0,118.03946374042323
L2_3C24L,266,126,306.536,24,24,248.44439220428467,9,0,5,25.185327607789745,170.0,251.85327607789748
L2_3C24L,267,127,390.37,24,24,270.8943204879761,2,0,19,17.018927339076352,160.0,170.18927339076345
L2_3C24L,268,128,278.141,24,24,270.18891429901123,6,0,2,22.703594696165123,140.0,227.03594696165118
L2_3C24L,269,129,314.386,24,24,279.7446246147156,4,0,7,17.517898947308364,130.0,175.17898947308362
L2_3C24L,270,130,278.995,24,24,301.76524353027344,2,0,5,9.115811768273568,100.0,91.15811768273568
L2_3C24L,271,131,414.171,24,24,255.8071117401123,8,0,26,15.64293003525752,150.0,156.42930035257515
L2_3C24L,272,132,391.746,24,24,271.53086709976196,5,0,52,19.897083083260103,130.0,198.970830832601
L2_3C24L,273,133,288.444,24,24,274.6523685455322,10,0,13,16.158749687037194,100.0,161.58749687037195
L2_3C24L,274,134,424.512,24,24,269.243040561676,2,0,32,17.523183250193142,160.0,175.23183250193145
L2_3C24L,275,135,292.573,24,24,277.6174101829529,9,0,14,14.608630964519925,100.0,146.08630964519926
L2_3C24L,276,136,312.108,24,24,256.6379771232605,6,0,5,21.20675040467121,170.0,212.06750404671217
L2_3C24L,277,137,300.765,24,24,267.4839839935303,5,0,4,13.38670299459332,160.0,133.86702994593318
L2_3C24L,278,138,417.826,24,24,266.2893314361572,5,0,28,15.702216351315508,150.0,157.02216351315505
L2_3C24L,279,139,297.995,24,24,283.64721488952637,4,0,9,17.842589555062684,120.0,178.42589555062685
L2_3C24L,280,140,296.859,24,24,276.9451494216919,4,0,4,18.51613923528335,140.0,185.1613923528335
L2_3C24L,281,101,314.4,24,24,274.6483941078186,2,0,14,14.5053499102887,160.0,145.053499102887
L2_3C24L,282,102,324.254,24,24,237.18614768981934,13,0,5,21.046170532478612,170.0,210.46170532478618
L2_3C24L,283,103,321.54,24,24,271.93720531463623,3,0,8,26.87596908582066,150.0,268.75969085820657
L2_3C24L,284,104,292.958,24,24,299.09788513183594,5,0,6,14.673702638370592,80.0,146.73702638370594
L2_3C24L,285,105,305.071,24,24,278.1588101387024,4,0,8,9.470603356537021,140.0,94.7060335653702
L2_3C24L,286,106,364.135,24,24,258.5282998085022,7,0,17,26.572354538877907,150.0,265.7235453887791
L2_3C24L,287,107,473.767,24,24,261.6682872772217,4,0,31,17.772351260965998,160.0,177.72351260965993
L2_3C24L,288,108,330.625,24,24,281.2041416168213,2,0,12,19.319487765490308,140.0,193.19487765490308
L2_3C24L,289,109,326.477,24,24,265.20914459228516,3,0,7,24.302821811674924,170.0,243.02821811674923
L2_3C24L,290,110,301.222,24,24,273.5525531768799,4,0,6,16.491466073227222,150.0,164.9146607322722
L2_3C24L,291,111,408.369,24,24,246.99955368041992,5,0,19,15.001484471019092,200.0,150.0148447101909
L2_3C24L,292,112,365.727,24,24,282.1390709877014,4,0,18,17.869749648795555,120.0,178.69749648795556
L2_3C24L,293,113,286.728,24,24,274.5696563720703,3,0,2,14.767800381021779,160.0,147.6780038102178
L2_3C24L,294,114,359.124,24,24,267.2011384963989,7,0,20,10.996197676078022,140.0,109.96197676078023
L2_3C24L,295,115,442.335,24,24,255.57796096801758,4,0,25,16.406767588918115,180.0,164.06767588918115
L2_3C24L,296,116,269.939,24,24,265.032310962677,8,0,9,14.89227312112833,140.0,148.9227312112833
L2_3C24L,297,117,348.395,24,24,266.5348138809204,2,0,19,14.883935014542441,180.0,148.83935014542442
L2_3C24L,298,118,400.258,24,24,273.47681522369385,7,0,27,11.743956696612385,120.0,117.43956696612382
L2_3C24L,299,119,328.828,24,24,279.30478382110596,1,0,9,22.31735574427917,150.0,223.17355744279172
L2_3C24L,300,120,281.075,24,24,294.0592384338379,4,0,5,14.802526218070078,100.0,148.0252621807008
L2_3C24L,301,121,398.007,24,24,267.92307138442993,10,0,32,13.589735278283836,110.0,135.89735278283837
L2_3C24L,302,122,281.378,24,24,286.9848585128784,4,0,5,11.71712871756681,120.0,117.17128717566811
L2_3C24L,303,123,327.366,24,24,278.5360565185547,3,0,9,18.213161361257765,140.0,182.1316136125777
L2_3C24L,304,124,313.768,24,24,291.5553503036499,3,0,12,14.815473790157998,110.0,148.15473790158
L2_3C24L,305,125,303.043,24,24,246.25372219085693,13,0,7,17.487551159506488,150.0,174.87551159506484
L2_3C24L,306,126,265.52,24,24,248.09823036193848,10,0,3,18.005882452448592,170.0,180.05882452448586
L2_3C24L,307,127,287.135,24,24,289.96361541748047,2,0,3,10.121270812049165,130.0,101.21270812049161
L2_3C24L,308,128,298.719,24,24,269.5906295776367,4,0,4,18.031202604517215,160.0,180.31202604517216
L2_3C24L,309,129,286.463,24,24,270.86381816864014,3,0,2,23.787275089860927,160.0,237.87275089860924
L2_3C24L,310,130,270.828,24,24,300.69160079956055,1,0,3,11.027950404503416,110.0,110.27950404503414
L2_3C24L,311,131,387.407,24,24,271.87811517715454,3,0,25,13.739598021368787,150.0,137.39598021368784
L2_3C24L,312,132,490.625,24,24,262.93480014801025,5,0,51,25.217316181878868,140.0,252.17316181878869
L2_3C24L,313,133,328.171,24,24,265.0676739215851,10,0,11,14.774425188892499,120.0,147.744251888925
L2_3C24L,314,134,282.505,24,24,277.50408935546875,8,0,17,13.3196634520333,110.0,133.196634520333
L2_3C24L,315,135,277.21,24,24,244.96321201324463,16,0,4,18.455942815807788,130.0,184.55942815807788
L2_3C24L,316,136,294.696,24,24,260.437349319458,3,0,5,18.542150414035767,190.0,185.42150414035763
L2_3C24L,317,137,336.812,24,24,254.61531257629395,6,0,9,14.615606745555539,180.0,146.15606745555542
L2_3C24L,318,138,349.838,24,24,282.1125087738037,6,0,45,16.29164015816547,100.0,162.91640158165475
L2_3C24L,319,139,292.55,24,24,271.80223274230957,2,0,2,17.32587379732579,170.0,173.25873797325792
L2_3C24L,320,140,275.858,24,24,279.10091400146484,3,0,4,11.330290709536932,150.0,113.3029070953693
L2_3C24L,321,101,306.635,24,24,292.98583126068115,5,0,12,16.713893770636616,90.0,167.13893770636616
L2_3C24L,322,102,295.179,24,24,264.5338935852051,8,0,8,19.88700322574089,140.0,198.87003225740892
L2_3C24L,323,103,299.07,24,24,267.95613861083984,8,0,6,21.812871279301852,130.0,218.1287127930185
L2_3C24L,324,104,245.207,24,24,262.8379650115967,16,0,4,15.540114466119043,90.0,155.40114466119041
L2_3C24L,325,105,266.015,24,24,264.89447689056396,10,0,5,12.018390934333146,130.0,120.18390934333145
L2_3C24L,326,106,334.631,24,24,267.7305603027344,8,0,22,20.898111149254245,120.0,208.98111149254248
L2_3C24L,327,107,372.52,24,24,237.41818809509277,10,0,24,13.606021698948162,190.0,136.0602169894816
L2_3C24L,328,108,283.568,24,24,276.07649993896484,4,0,4,23.078297385895365,140.0,230.78297385895365
L2_3C24L,329,109,378.923,24,24,268.73919343948364,4,0,30,17.536023418110233,150.0,175.36023418110233
L2_3C24L,330,110,274.717,24,24,261.8053340911865,8,0,3,17.31555014277815,150.0,173.15550142778156
L2_3C24L,331,111,399.487,24,24,256.1990661621094,3,0,26,17.66977069386505,190.0,176.69770693865055
L2_3C24L,332,112,369.228,24,24,276.4540419578552,5,0,18,13.486510353437126,130.0,134.8651035343712
L2_3C24L,333,113,288.626,24,24,280.93007230758667,5,0,2,21.899714838376006,120.0,218.99714838376002
L2_3C24L,334,114,404.213,24,24,275.32456159591675,4,0,23,17.251462797933122,130.0,172.51462797933127
L2_3C24L,335,115,350.36,24,24,262.4622211456299,6,0,23,25.125920516999468,150.0,251.25920516999471
L2_3C24L,336,116,287.721,24,24,270.20641040802,4,0,5,15.978615347964755,160.0,159.78615347964757
L2_3C24L,337,117,298.98,24,24,275.10536766052246,3,0,4,17.982095580264854,150.0,179.8209558026485
L2_3C24L,338,118,315.125,24,24,268.3286783695221,6,0,14,17.237741076344125,140.0,172.3774107634413
L2_3C24L,339,119,315.986,24,24,271.6634192466736,4,0,11,17.78859926085356,150.0,177.88599260853562
L2_3C24L,340,120,244.097,24,24,297.2953281402588,3,0,3,17.348875827547527,100.0,173.48875827547528
L2_3C24L,341,121,342.041,24,24,266.38043117523193,12,0,18,17.065227195441235,100.0,170.65227195441233
L2_3C24L,342,122,290.467,24,24,266.3571996688843,9,0,4,17.142647016783297,130.0,171.42647016783297
L2_3C24L,343,123,299.501,24,24,279.7016382217407,3,0,5,19.327848519441222,140.0,193.27848519441218
L2_3C24L,344,124,289.969,24,24,300.6647205352783,2,0,8,12.784232330113388,100.0,127.84232330113386
L2_3C24L,345,125,394.171,24,24,229.20174551010132,15,0,22,17.660791753900536,170.0,176.6079175390053
L2_3C24L,346,126,325.998,24,24,270.30796813964844,5,0,24,22.306741810200585,140.0,223.06741810200583
L2_3C24L,347,127,301.907,24,24,249.20267868041992,10,0,8,12.657702573958836,170.0,126.57702573958838
L2_3C24L,348,128,295.45,24,24,269.352258682251,5,0,6,20.49245026524069,150.0,204.92450265240686
L2_3C24L,349,129,292.063,24,24,279.66192531585693,3,0,3,19.46025111968768,140.0,194.6025111968768
L2_3C24L,350,130,269.769,24,24,296.6463432312012,1,0,3,11.178835917157398,120.0,111.78835917157397
L2_3C24L,351,131,411.52,24,24,280.24124240875244,0,0,24,14.19583645146286,150.0,141.95836451462856
L2_3C24L,352,132,439.305,24,24,264.5112051963806,8,0,58,21.629285467569577,120.0,216.29285467569574
L2_3C24L,353,133,351.244,24,24,268.04966926574707,9,0,16,14.834421307916479,120.0,148.3442130791648
L2_3C24L,354,134,383.297,24,24,276.9294910430908,2,0,28,20.235004002488807,140.0,202.35004002488807
L2_3C24L,355,135,329.523,24,24,253.88432216644287,13,0,22,22.052269854318286,120.0,220.5226985431828
L2_3C24L,356,136,256.419,24,24,268.5445146560669,7,0,2,19.851584139927617,140.0,198.5158413992761
L2_3C24L,357,137,304.929,24,24,283.9363899230957,2,0,10,11.878677961802167,140.0,118.78677961802165
L2_3C24L,358,138,460.21,24,24,272.7783579826355,3,0,39,17.405458131281456,140.0,174.05458131281455
L2_3C24L,359,139,271.173,24,24,275.8790674209595,6,0,3,17.06973665762717,130.0,170.69736657627175
L2_3C24L,360,140,365.867,24,24,275.61739921569824,5,0,16,16.275318858049026,130.0,162.75318858049025
L2_3C24L,361,101,301.005,24,24,260.1354236602783,7,0,5,17.88192601764457,160.0,178.8192601764457
L2_3C24L,362,102,367.859,24,24,268.57857036590576,3,0,21,19.7380963214345,160.0,197.380963214345
L2_3C24L,363,103,313.498,24,24,252.76358318328857,8,0,10,29.121385480842505,160.0,291.213854808425
L2_3C24L,364,104,365.536,24,24,283.7329726219177,6,0,21,19.223433109357043,100.0,192.2343310935704
L2_3C24L,365,105,339.878,24,24,273.028249502182,5,0,20,11.572492387083775,140.0,115.72492387083776
L2_3C24L,366,106,361.148,24,24,256.74961853027344,7,0,17,19.16791778075557,160.0,191.67917780755565
L2_3C24L,367,107,300.676,24,24,244.85928916931152,10,0,4,12.135685278757014,180.0,121.35685278757012
L2_3C24L,368,108,319.076,24,24,260.74296045303345,7,0,5,29.19010165882723,150.0,291.9010165882723
L2_3C24L,369,109,342.42,24,24,275.4774684906006,4,0,20,15.07510317746488,140.0,150.75103177464882
L2_3C24L,370,110,327.476,24,24,267.2829599380493,8,0,13,19.056756987824645,130.0,190.56756987824645
L2_3C24L,371,111,296.72,24,24,282.839093208313,6,0,16,13.869697731351634,110.0,138.69697731351636
L2_3C24L,372,112,331.664,24,24,268.6463062763214,6,0,26,16.17896965908659,140.0,161.7896965908659
L2_3C24L,373,113,291.018,24,24,275.8502311706543,4,0,2,25.49918865950602,140.0,254.99188659506027
L2_3C24L,374,114,278.555,24,24,263.33585357666016,10,0,3,18.880452015152404,130.0,188.80452015152406
L2_3C24L,375,115,336.229,24,24,255.46742010116577,7,0,15,15.108592456531932,170.0,151.08592456531932
L2_3C24L,376,116,444.494,24,24,264.6371865272522,5,0,29,16.209366245909223,150.0,162.09366245909226
L2_3C24L,377,117,302.37,24,24,251.65256690979004,6,0,7,17.82477455788705,190.0,178.24774557887045
L2_3C24L,378,118,431.466,24,24,279.27128314971924,3,0,18,27.42902068417373,120.0,274.2902068417373
L2_3C24L,379,119,290.564,24,24,274.4281063079834,5,0,6,18.572980704266186,140.0,185.72980704266183
L2_3C24L,380,120,269.713,24,24,281.49462032318115,3,0,3,16.68457892808423,140.0,166.84578928084235
L2_3C24L,381,121,292.997,24,24,278.5468273162842,6,0,10,19.843914256170883,120.0,198.43914256170882
L2_3C24L,382,122,342.121,24,24,269.67523670196533,8,0,23,19.415882634308293,120.0,194.15882634308298
L2_3C24L,383,123,321.504,24,24,275.29645586013794,2,0,9,25.67846728080111,150.0,256.7846728080111
L2_3C24L,384,124,283.011,24,24,297.7036476135254,4,0,4,15.987821367997247,90.0,159.87821367997248
L2_3C24L,385,125,366.145,24,24,268.7369155883789,6,0,17,15.876935320011961,140.0,158.7693532001196
L2_3C24L,386,126,372.954,24,24,283.15212392807007,1,0,15,17.826216398856257,140.0,178.2621639885626
L2_3C24L,387,127,301.238,24,24,264.9217777252197,8,0,8,18.594073310162955,140.0,185.94073310162958
L2_3C24L,388,128,304.926,24,24,255.35216522216797,7,0,9,20.492735999168623,170.0,204.92735999168622
L2_3C24L,389,129,280.807,24,24,278.20326805114746,5,0,5,17.65575032723101,130.0,176.5575032723101
L2_3C24L,390,130,283.979,24,24,290.0752840042114,4,0,7,9.74905487840626,110.0,97.49054878406261
L2_3C24L,391,131,397.896,24,24,263.0509195327759,5,0,16,13.163585108686561,160.0,131.6358510868656
L2_3C24L,392,132,476.192,24,24,267.4455318450928,3,0,50,21.84820657020491,150.0,218.4820657020491
L2_3C24L,393,133,318.13,24,24,285.82441329956055,6,0,17,12.251955080955973,100.0,122.51955080955973
L2_3C24L,394,134,410.659,24,24,269.6941747665405,5,0,20,17.686064541268408,140.0,176.86064541268408
L2_3C24L,395,135,374.892,24,24,272.46425437927246,4,0,20,18.452476009428416,140.0,184.52476009428418
L2_3C24L,396,136,280.573,24,24,266.47226905822754,8,0,3,15.092403708195036,140.0,150.92403708195033
L2_3C24L,397,137,334.454,24,24,252.07215642929077,7,0,10,13.092787579713981,180.0,130.92787579713982
L2_3C24L,398,138,366.225,24,24,273.1528706550598,5,0,11,24.490392495709234,130.0,244.90392495709236
L2_3C24L,399,139,347.41,24,24,287.756854057312,2,0,15,19.143789926659085,120.0,191.43789926659088
L2_3C24L,400,140,379.982,24,24,282.21871972084045,2,0,16,19.27091512143029,130.0,192.70915121430286
L2_3C24L,401,101,257.499,24,24,295.9552493095398,1,0,5,11.815829438350033,120.0,118.15829438350033
L2_3C24L,402,102,395.299,24,24,274.1313486099243,3,0,26,22.89548154429107,140.0,228.95481544291067
L2_3C24L,403,103,317.021,24,24,249.0317039489746,8,0,18,21.560976189146775,170.0,215.60976189146766
L2_3C24L,404,104,295.207,24,24,307.1583137512207,3,0,14,11.138952702090611,70.0,111.38952702090612
L2_3C24L,405,105,336.856,24,24,271.28622484207153,3,0,17,15.712566710843783,160.0,157.12566710843785
L2_3C24L,406,106,266.63,24,24,255.11177253723145,7,0,5,22.96076859806733,170.0,229.6076859806732
L2_3C24L,407,107,336.517,24,24,254.5675859451294,10,0,18,14.77468704358276,150.0,147.7468704358276
L2_3C24L,408,108,315.907,24,24,259.5972948074341,11,0,12,14.675672854007287,130.0,146.75672854007288
L2_3C24L,409,109,358.068,24,24,280.8978681564331,4,0,26,17.007090865479505,120.0,170.07090865479503
L2_3C24L,410,110,350.095,24,24,275.22207832336426,3,0,13,15.926387458909993,150.0,159.26387458909988
L2_3C24L,411,111,447.828,24,24,265.0646619796753,2,0,43,18.11776038728123,170.0,181.17760387281228
L2_3C24L,412,112,316.184,24,24,276.0183730125427,6,0,18,18.27208581611145,120.0,182.72085816111448
L2_3C24L,413,113,322.176,24,24,266.5376605987549,6,0,16,23.20780934544008,140.0,232.07809345440074
